19778.49072	9179.510742	261.3012695
19758.12378	9178.83667	241.3005371
19702.34302	9162.205566	249.5053711
19653.73682	9135.494873	307.7993164
19597.36987	9109.693604	311.5720215
19547.95972	9097.537598	305.7502441
19529.1687	9094.119385	307.5405273
19464.90796	9066.802734	371.8898926
19416.14111	9031.052246	391.8945313
19391.55078	9036.89917	360.7248535
19327.22437	9018.118408	380.5898438
19281.53198	8981.342041	367.4099121
19252.81909	8970.505371	368.9094238
19200.49023	8958.528809	354.2954102
19153.65552	8941.737061	372.3632813
19108.34497	8924.216553	362.204834
19073.49219	8910.073975	377.8669434
19014.73486	8893.125732	389.7785645
18974.83032	8874.241943	397.4082031
18927.31665	8862.032227	390.4829102
18872.35303	8839.960693	345.9008789
18799.00977	8817.888428	400.1069336
18819.4165	8815.158691	302.9174805
18796.82617	8815.385742	373.2553711
18682.50977	8788.338135	323.8693848
18631.52026	8764.36499	270.1882324
18548.60107	8747.013916	315.8193359
18502.69995	8731.067871	299.9133301
18469.78125	8721.100098	302.4575195
18492.8457	8714.973389	286.6186523
18359.24976	8698.00293	255.6357422
18352.75122	8693.246826	263.4648438
18269.28833	8678.116211	320.4143066
18229.77588	8673.463135	323.0307617
18197.1897	8658.845459	317.892334
18142.10498	8646.150146	323.1987305
18083.72998	8617.043457	323.4633789
18073.21802	8608.689697	293.1445313
18025.87817	8575.072754	289.8222656
17970.37866	8542.789307	273.7097168
17916.57227	8518.012207	301.619873
17902.57617	8513.196289	326.8164063
17839.54614	8487.070801	367.6740723
17929.14868	8526.311768	408.7282715
17734.62646	8466.492188	367.1311035
17709.59912	8477.458008	369.8405762
17665.05273	8478.923828	379.3552246
17610.14404	8480.901123	344.4716797
17581.65674	8481.586914	338.2993164
17510.11353	8471.391846	341.8820801
17461.33423	8442.963623	361.0952148
17426.56421	8429.194336	358.3037109
17363.68701	8393.27124	357.0495605
17336.01196	8371.451904	375.7729492
17272.81665	8335.787354	311.8769531
17222.03198	8305.575928	297.9321289
17170.84253	8286.868164	299.5637207
17115.02319	8267.090088	376.4748535
17101.18652	8302.623535	324.708252
17013.03027	8273.371094	382.3666992
17043.52417	8272.752441	398.1171875
16971.40649	8253.866455	381.4987793
16921.83643	8252.981445	343.9162598
16833.84985	8235.869385	314.2370605
16918.15015	8246.104004	278.9787598
16780.6377	8230.838867	318.0576172
16732.10596	8201.32251	340.9604492
16663.57666	8170.399414	343.0959473
16613.01978	8159.989014	338.7282715
16549.80762	8145.541748	334.3300781
16536.76807	8142.224121	336.6069336
16466.42627	8123.443115	366.7219238
16446.67139	8114.487061	376.9621582
16458.04492	8129.128662	380.6000977
16300.45898	8077.125488	355.5334473
16235.30786	8049.10791	334.9631348
16209.50952	8049.451904	367.9914551
16191.71753	8039.308594	369.5944824
16230.1228	8051.862549	390.9667969
16084.12012	8013.049316	356.3083496
16301.18262	8096.223633	307.7443848
15981.06714	7987.510254	336.6716309
15967.80493	7979.876221	359.8625488
15948.45044	7977.30835	348.3400879
15855.77539	7944.580811	342.0100098
15805.95508	7935.682617	325.9133301
15818.53662	7939.146973	385.1694336
15747.66138	7920.359375	355.9406738
15666.38135	7893.934814	373.4365234
15670.76709	7890.797363	370.1730957
15616.06421	7873.48877	345.1083984
15567.90137	7869.460938	288.796875
15515.62915	7859.438232	302.736084
15474.3606	7845.361816	307.5161133
15385.62866	7816.30249	340.5935059
15451.99658	7837.820313	332.5310059
15315.08643	7791.664795	332.2734375
15261.63354	7776.295166	324.7607422
15214.08594	7768.147949	327.045166
15180.78857	7759.709717	308.5227051
15137.12598	7750.29834	327.137207
15109.56079	7733.507813	314.3071289
15036.74268	7723.400146	312.0234375
14997.97461	7714.367676	298.5661621
14942.75903	7693.112549	308.3562012
14900.75073	7670.044678	319.3415527
14865.22217	7667.634277	332.1459961
14806.53735	7653.93457	326.9123535
14771.8623	7637.806885	342.7089844
14715.67261	7615.03418	354.611084
14698.79688	7614.065918	351.6601563
14605.9939	7584.987305	348.7409668
14568.323	7573.995117	337.6525879
14533.50684	7558.71875	312.0795898
14474.21338	7546.502686	359.3742676
14448.52393	7534.955566	345.3681641
14396.53369	7523.548096	325.6623535
14320.08252	7498.191895	300.5192871
14296.64282	7502.6875	284.4848633
14236.42603	7478.83252	337.7565918
14370.36621	7512.511963	321.0332031
14146.65039	7454.915039	313.9609375
14164.88647	7459.899658	327.5842285
14061.14746	7421.947266	336.0788574
14061.8064	7426.111816	339.7744141
13969.39673	7384.283691	322.3325195
13932.13647	7361.836426	352.4526367
13861.08643	7334.738281	331.876709
13812.625	7317.13623	314.7490234
13777.03638	7294.898926	306.463623
13717.81738	7276.193604	323.4128418
13746.57593	7297.947754	347.9953613
13647.06226	7269.249268	320.4589844
13623.87622	7273.928711	318.833252
13578.53564	7278.280273	317.4372559
13528.83008	7262.230957	326.5654297
13459.34253	7235.690918	297.1989746
13414.98633	7220.141113	295.7634277
13381.93726	7212.336426	326.2668457
13332.89233	7198.964111	320.5334473
13274.45044	7171.361816	312.5522461
13231.80444	7142.25293	331.770752
13207.69458	7114.445313	338.3632813
13153.85474	7077.305664	342.729248
13125.83667	7048.222412	335.4370117
13074.50244	7020.064697	328.0649414
13040.24219	7005.836182	323.2150879
12971.14575	6985.229248	337.559082
12940.74243	6981.181885	332.286377
12889.08154	6972.359619	345.951416
12827.66699	6972.590332	354.4726563
12760.77637	6971.238525	341.0517578
12725.16187	6973.213623	354.2851563
12657.74561	6955.497803	348.894043
12638.31079	6956.014648	351.2348633
12568.97607	6934.218506	334.7160645
12570.13281	6930.38623	328.8461914
12507.2688	6876.630615	350.7412109
12480.34229	6817.37207	349.0183105
12441.27612	6745.704346	357.9006348
12403.68213	6689.313232	362.6174316
12379.34302	6664.360596	360.3212891
12309.31177	6632.711426	348.2021484
12276.07642	6613.834473	350.9379883
12196.06616	6616.798096	345.0085449
12104.41138	6639.466064	332.9689941
12071.81592	6663.674072	346.6230469
12154.71948	6666.606689	332.4304199
12058.8833	6634.949951	257.2590332
11966.0603	6593.30542	291.9853516
11947.20361	6548.65332	387.1254883
11889.97168	6529.317139	350.9868164
11894.44531	6535.812012	327.9699707
11726.96167	6472.918457	334.2463379
11771.40088	6476.767822	350.0803223
11693.00928	6446.740234	334.2150879
11643.31519	6423.235596	333.5366211
11675.21753	6430.473877	347.1166992
11569.93433	6387.318604	338.7236328
11550.68579	6378.523682	326.7697754
11499.30908	6358.692627	320.197998
11434.41479	6331.18042	330.998291
11392.75293	6311.418457	347.1296387
11352.21509	6284.713379	343.2785645
11372.84961	6291.976318	340.9797363
11077.80444	6154.990479	340.8024902
11049.76099	6146.827148	334.9448242
11048.35132	6146.835449	343.9558105
10948.9436	6106.312988	349.4970703
10800.39087	6040.281006	356.4870605
10756.05078	6021.794922	352.5461426
10696.9751	5998.867676	348.5058594
10651.87671	5977.29248	345.3974609
10601.4917	5954.935059	343.6867676
10565.03149	5937.628662	342.065918
10517.69409	5916.446777	335.1833496
10488.38623	5899.390625	331.8491211
10429.48901	5874.382813	337.1674805
10382.41235	5857.48877	337.9794922
10338.82422	5838.251709	326.4101563
10301.5896	5818.530518	314.6525879
10289.78101	5814.111572	304.3930664
10236.99463	5791.425293	318.5361328
10186.39209	5776.222412	319.0444336
10153.98047	5762.266357	338.3154297
10094.25342	5736.556885	331.746582
10051.81006	5714.693359	327.6923828
9965.993408	5685.211182	321.8300781
9948.302734	5674.487305	314.6130371
9888.200195	5649.334961	310.7841797
9869.309326	5637.838867	306.5256348
9793.267578	5611.399902	331
9762.915527	5596.843506	338.2529297
9701.178223	5570.57373	333.0275879
9658.706787	5549.040283	332.4604492
9670.10376	5554.610107	329.5310059
9569.185059	5518.214355	327.3686523
9526.057129	5501.23584	325.7177734
9482.749023	5485.506104	334.809082
9492.727051	5487.194336	323.9123535
9379.41626	5446.677734	327.1223145
9359.14502	5436.847412	335.605957
9280.539551	5404.963379	343.5354004
9328.647949	5418.219727	349.5036621
9230.203125	5386.246094	336.5612793
9207.260742	5375.115479	336.4611816
9113.041748	5341.484863	345.5048828
9089.799316	5330.866943	343.855957
9035.373291	5306.423096	344.1442871
8974.524658	5286.548828	342.2741699
8941.445801	5273.857422	345.5397949
8919.066406	5263.533936	345.394043
8851.108643	5236.846924	353.0148926
8832.035156	5225.851563	359.8950195
8778.43335	5206.655518	352.208252
8708.499023	5182.125977	344.2946777
8673.070557	5166.908203	346.2583008
8666.922119	5162.679688	344.295166
8585.647461	5137.135742	340.2954102
8525.440918	5112.529541	329.6713867
8498.22583	5104.73877	332.9899902
8429.510742	5081.755615	332.7788086
8399.714111	5067.99585	338.7919922
7879.77417	4898.135498	326.0603027
8293.536377	5031.706055	340.6364746
8261.82959	5023.624756	344.394043
8196.669922	4994.671143	339.7822266
8189.453125	4980.231201	339.7971191
8149.859131	4979.337402	336.7548828
8065.037354	4949.055908	339.1445313
8020.542969	4930.854004	340.4804688
7978.913818	4919.012207	334.4199219
7928.335693	4903.540527	346.293457
7972.501465	4909.921143	339.6923828
7825.636719	4863.757813	343.1711426
7821.37085	4863.479248	340.6606445
7753.506836	4842.149414	336.333252
7706.637939	4824.021729	340.744873
7743.26416	4838.730225	342.0803223
7627.700439	4794.968262	338.3383789
7556.795654	4769.84375	343.564209
7602.445313	4787.083008	339.604248
7472.196533	4740.494873	340.0507813
7434.492676	4725.857666	342.190918
7371.187744	4703.887207	345.6098633
7352.630615	4695.933594	344.4360352
7293.205566	4674.219727	348.854248
7248.828613	4661.849854	351.0148926
7181.735107	4638.877441	353.5344238
7195.452148	4643.981934	352.901123
7104.153564	4611.484863	355.9746094
7095.267822	4607.529297	361.1000977
7029.498047	4583.314697	356.3549805
7009.397705	4575.407227	359.9370117
6980.645264	4569.01123	351.237793
6877.081543	4533.141357	349.2578125
6838.071777	4511.852051	352.654541
6850.818604	4519.967773	358.2692871
6628.483154	4441.174561	343.5126953
6497.212891	4395.479736	344.5874023
6458.36084	4380.40918	338.7185059
6432.523926	4371.460449	343.9228516
6270.587402	4311.459961	335.0065918
6244.187256	4300.818604	348.0646973
6176.83374	4277.562012	343.2429199
6135.424316	4263.96875	331.4604492
6142.445313	4268.302002	343.8317871
6098.191162	4245.040039	345.9072266
6062.319092	4234.724854	328.6333008
5941.964355	4193.189697	338.5437012
5934.140137	4189.284424	333.6730957
5860.800293	4165.475586	337.2011719
5804.499512	4143.9646	342.2766113
5903.384521	4171.726807	346.7138672
5739.395752	4120.459229	347.2109375
5703.973389	4113.194092	330.5620117
5616.110352	4078.249512	336.4152832
5571.738037	4060.822021	342.5705566
5511.274658	4039.176758	343.3059082
5481.26123	4028.003174	345.5263672
5392.783203	3994.847656	355.704834
5382.954834	3990.501221	348.918457
5326.747559	3970.44873	359.1201172
5245.065674	3936.561768	361.654541
5232.015869	3932.407959	352.1691895
5201.367676	3919.991943	348.0539551
5153.582764	3900.226074	362.3706055
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
5059.054199	3869.546143	355.2053223
